bench,bank11,bank12,bank21,bank22,unroll1,unroll2,unroll3,target_clk,estimate_clk,est_min_lat,est_max_lat,est_bram,est_dsp,est_ff,est_lut,est_read_lat,est_compute_lat,est_write_lat
gemm-dse:gemm-1-0-3-1-1-1-4,2,1,4,2,2,2,8,4.0,2.92,573466,573466,94,224,19888,16670,32776,524294,16390
gemm-dse:gemm-0-3-2-1-2-0-3,1,4,3,2,4,1,6,4.0,2.92,2719775,2719775,108,128,13752,9162,32777,2670592,16401
gemm-dse:gemm-1-3-1-0-1-1-0,2,4,2,1,2,2,1,4.0,2.92,7831572,7831572,96,16,3385,3870,32776,7782400,16391
gemm-dse:gemm-0-1-3-1-0-3-0,1,2,4,2,1,6,1,4.0,2.92,11714579,11714579,94,24,4696,4834,32776,11665408,16390
gemm-dse:gemm-3-3-3-0-3-0-1,4,4,4,1,6,1,2,4.0,2.92,833556,833556,98,192,19667,10116,32776,784384,16391
gemm-dse:gemm-0-3-0-0-4-2-1,1,4,1,1,8,4,2,4.0,2.92,573586,573586,95,1984,139506,50811,32776,524413,16391
gemm-dse:gemm-2-1-2-3-3-3-3,3,2,3,4,6,6,6,4.0,2.92,127007,127007,134,1280,97777,38289,32777,77824,16401
gemm-dse:gemm-0-2-0-1-2-4-1,1,3,1,2,4,8,2,4.0,2.92,311358,311358,104,1026,82180,55647,32777,262184,16391
gemm-dse:gemm-2-0-1-0-0-2-3,3,1,2,1,1,4,6,4.0,2.92,835641,835641,104,256,26034,24386,32777,786467,16391
gemm-dse:gemm-3-0-0-1-3-1-3,4,1,1,2,6,2,6,4.0,2.92,326420,326420,96,1536,109940,36262,32776,277248,16391
gemm-dse:gemm-2-3-2-0-0-3-2,3,4,3,1,1,6,4,4.0,2.92,573489,573489,134,256,27195,24644,32777,524305,16401
gemm-dse:gemm-3-1-3-3-4-1-3,4,2,4,4,8,2,6,4.0,2.92,81955,81955,98,2048,143534,50500,32776,32783,16390
gemm-dse:gemm-0-1-3-3-4-4-4,1,2,4,4,8,8,8,4.0,2.92,180256,180256,94,2016,144528,52324,32776,131084,16390
gemm-dse:gemm-3-1-0-3-4-3-0,4,2,1,4,8,6,1,4.0,2.92,11685908,11685908,98,192,22924,22381,32776,11636736,16391
gemm-dse:gemm-3-3-2-0-3-2-2,4,4,3,1,6,4,4,4.0,2.92,229919,229919,102,1560,110364,37623,32777,180736,16401
gemm-dse:gemm-2-0-2-3-4-1-0,3,1,3,4,8,2,1,4.0,2.92,10641439,10641439,122,64,19865,15283,32777,10592256,16401
gemm-dse:gemm-2-0-0-0-0-0-3,3,1,1,1,1,1,6,4.0,2.92,2146354,2146354,103,32,7522,7227,32777,2097173,16391
gemm-dse:gemm-3-2-2-2-1-3-4,4,3,3,3,2,6,8,4.0,2.92,835665,835665,134,518,54900,49518,32778,786480,16401
gemm-dse:gemm-1-3-1-3-2-4-0,2,4,2,4,4,8,1,4.0,2.92,7659539,7659539,98,128,13476,10978,32776,7610368,16390
gemm-dse:gemm-0-2-3-1-1-0-2,1,3,4,2,2,1,4,4.0,2.92,3162142,3162142,106,66,10304,10400,32777,3112970,16390
gemm-dse:gemm-3-2-3-1-4-0-0,4,3,4,2,8,1,1,4.0,2.92,6901780,6901780,130,50,15259,10759,32777,6852608,16390
gemm-dse:gemm-2-3-0-3-4-3-3,3,4,1,4,8,6,6,4.0,2.92,180275,180275,130,2048,153099,64395,32777,131101,16391
gemm-dse:gemm-2-0-0-3-2-3-3,3,1,1,4,4,6,6,4.0,2.92,311358,311358,106,1024,79617,41411,32777,262184,16391
gemm-dse:gemm-1-1-1-1-0-1-0,2,2,2,2,1,2,1,4.0,2.92,7782420,7782420,98,8,2789,3359,32776,7733248,16391
gemm-dse:gemm-0-3-0-0-4-0-3,1,4,1,1,8,1,6,4.0,2.92,2379796,2379796,95,256,21517,10474,32776,2330624,16391
gemm-dse:gemm-1-1-0-0-3-4-0,2,2,1,1,6,8,1,4.0,2.92,7903252,7903252,95,192,19131,15071,32776,7854080,16391
gemm-dse:gemm-1-0-3-0-1-4-4,2,1,4,1,2,8,8,4.0,2.92,688149,688149,94,228,20199,16267,32776,638976,16391
gemm-dse:gemm-3-1-2-2-3-3-3,4,2,3,3,6,6,6,4.0,2.92,324650,324650,102,1574,114989,43798,32778,275466,16401
gemm-dse:gemm-1-1-1-3-0-4-3,2,2,2,4,1,8,6,4.0,2.92,573466,573466,98,96,10149,9015,32776,524294,16390
gemm-dse:gemm-1-1-1-3-3-3-0,2,2,2,4,6,6,1,4.0,2.92,12054035,12054035,98,144,17721,17290,32776,12004864,16390
gemm-dse:gemm-0-1-3-2-3-3-4,1,2,4,3,6,6,8,4.0,2.92,372009,372009,110,1544,113959,47415,32777,322826,16401
gemm-dse:gemm-1-0-2-3-2-3-1,2,1,3,4,4,6,2,4.0,2.92,335921,335921,110,768,61661,31078,32777,286737,16401
gemm-dse:gemm-2-1-1-0-0-4-1,3,2,2,1,1,8,2,4.0,2.92,573485,573485,116,256,26598,24533,32777,524311,16391
gemm-dse:gemm-2-3-0-0-4-3-0,3,4,1,1,8,6,1,4.0,2.92,15949845,15949845,127,192,51537,40979,32777,15900672,16391
gemm-dse:gemm-3-1-2-0-2-2-1,4,2,3,1,4,4,2,4.0,2.92,573482,573482,102,1024,79055,31602,32777,524298,16401
gemm-dse:gemm-0-3-2-2-2-2-2,1,4,3,3,4,4,4,4.0,2.92,344113,344113,102,1026,80730,38064,32778,294928,16401
gemm-dse:gemm-3-2-0-3-0-3-0,4,3,1,4,1,6,1,4.0,2.92,31768597,31768597,130,62,12825,10494,32777,31719424,16391
gemm-dse:gemm-2-0-3-2-3-3-1,3,1,4,3,6,6,2,4.0,2.92,381482,381482,122,1572,119857,53297,32778,332298,16401
gemm-dse:gemm-3-2-2-3-2-4-1,4,3,3,4,4,8,2,4.0,2.92,245813,245813,146,1026,82753,53136,32778,196628,16401
gemm-dse:gemm-0-0-1-0-0-4-0,1,1,2,1,1,8,1,4.0,2.92,7684116,7684116,90,8,2678,3809,32776,7634944,16391
gemm-dse:gemm-3-3-0-3-3-1-2,4,4,1,4,6,2,4,4.0,2.92,185876,185876,98,1536,107816,36854,32776,136704,16391
gemm-dse:gemm-3-2-3-0-1-1-3,4,3,4,1,2,2,6,4.0,2.92,475175,475175,130,514,44356,41949,32777,426001,16391
gemm-dse:gemm-1-0-0-3-0-0-0,2,1,1,4,1,1,1,4.0,2.92,6340633,6340633,94,4,2472,3049,32776,6291460,16391
gemm-dse:gemm-1-2-3-1-0-0-3,2,3,4,2,1,1,6,4.0,2.92,1097766,1097766,118,48,7549,8352,32777,1048593,16390
gemm-dse:gemm-3-2-3-1-3-4-4,4,3,4,2,6,8,8,4.0,2.92,255518,255518,130,1548,115343,52950,32777,206346,16390
gemm-dse:gemm-1-1-3-1-0-0-1,2,2,4,2,1,1,2,4.0,2.92,1097754,1097754,98,32,4970,4047,32776,1048582,16390
gemm-dse:gemm-1-1-1-2-2-1-3,2,2,2,3,4,2,6,4.0,2.92,180278,180278,108,806,62336,28048,32777,131095,16400
gemm-dse:gemm-3-1-3-3-2-1-0,4,2,4,4,4,2,1,4.0,2.92,7823379,7823379,98,32,5630,6412,32776,7774208,16390
gemm-dse:gemm-1-0-0-3-4-2-2,2,1,1,4,8,4,4,4.0,2.92,180274,180274,94,2048,146907,53368,32776,131101,16391
gemm-dse:gemm-2-2-2-0-2-4-2,3,3,3,1,4,8,4,4.0,2.92,688171,688171,110,1026,87158,49189,32778,638986,16401
gemm-dse:gemm-2-2-3-1-1-3-2,3,3,4,2,2,6,4,4.0,2.92,639062,639062,106,514,64646,77137,32778,589888,16390
gemm-dse:gemm-0-1-3-0-2-1-3,1,2,4,1,4,2,6,4.0,2.92,311333,311333,94,980,72618,31050,32776,262160,16391
gemm-dse:gemm-0-0-2-2-2-2-2,1,1,3,3,4,4,4,4.0,2.92,573497,573497,96,1028,81785,40953,32778,524312,16401
gemm-dse:gemm-0-1-1-0-1-1-3,1,2,2,1,2,2,6,4.0,2.92,573471,573471,92,448,35091,19873,32776,524298,16391
gemm-dse:gemm-3-1-0-3-2-0-0,4,2,1,4,4,1,1,4.0,2.92,6545428,6545428,98,16,4232,4523,32776,6496256,16391
gemm-dse:gemm-3-3-0-3-4-2-1,4,4,1,4,8,4,2,4.0,2.92,180276,180276,98,2048,141696,47265,32776,131103,16391
gemm-dse:gemm-3-1-0-3-3-3-4,4,2,1,4,6,6,8,4.0,2.92,186644,186644,98,1536,109032,36320,32776,137472,16391
gemm-dse:gemm-0-1-1-1-1-2-2,1,2,2,2,2,4,4,4.0,2.92,573468,573468,94,448,34397,16965,32776,524295,16391
gemm-dse:gemm-3-0-1-0-2-3-3,4,1,2,1,4,6,6,4.0,2.92,311348,311348,96,960,70112,28712,32776,262175,16391
gemm-dse:gemm-0-0-3-2-2-2-0,1,1,4,3,4,4,1,4.0,2.92,10379295,10379295,108,12,7288,8982,32777,10330112,16401
gemm-dse:gemm-1-0-1-2-4-1-3,2,1,2,3,8,2,6,4.0,2.92,180291,180291,104,2018,148460,58394,32777,131108,16400
gemm-dse:gemm-2-2-0-2-1-1-4,3,3,1,3,2,2,8,4.0,2.92,1097796,1097796,110,518,49974,36062,32778,1048611,16401
gemm-dse:gemm-3-1-3-1-2-3-4,4,2,4,2,4,6,8,4.0,2.92,114722,114722,98,1024,72818,27280,32776,65550,16390
gemm-dse:gemm-0-1-3-2-3-4-1,1,2,4,3,6,8,2,4.0,2.92,372009,372009,110,1544,113959,47415,32777,322826,16401
gemm-dse:gemm-1-1-3-0-1-2-2,2,2,4,1,2,4,4,4.0,2.92,442389,442389,98,360,28771,14971,32776,393216,16391
gemm-dse:gemm-2-0-2-3-1-0-4,3,1,3,4,2,1,8,4.0,2.92,2900009,2900009,122,64,10249,7437,32777,2850826,16401
gemm-dse:gemm-2-0-3-1-3-2-1,3,1,4,2,6,4,2,4.0,2.92,272148,272148,106,1448,108667,41352,32777,222976,16390
gemm-dse:gemm-0-1-1-1-3-4-4,1,2,2,2,6,8,8,4.0,2.92,225044,225044,94,1152,84479,30357,32776,175872,16391
gemm-dse:gemm-2-2-0-2-2-1-4,3,3,1,3,4,2,8,4.0,2.92,573566,573566,110,1030,87763,50684,32778,524381,16401
gemm-dse:gemm-3-1-1-3-4-0-0,4,2,2,4,8,1,1,4.0,2.92,6541331,6541331,98,32,6558,6666,32776,6492160,16390
gemm-dse:gemm-3-1-0-1-1-0-0,4,2,1,2,2,1,1,4.0,2.92,6553620,6553620,96,8,3003,3631,32776,6504448,16391
gemm-dse:gemm-0-3-2-1-4-1-1,1,4,3,2,8,2,2,4.0,2.92,397354,397354,108,2048,152158,56301,32777,348170,16401
gemm-dse:gemm-0-0-3-1-0-1-4,1,1,4,2,1,2,8,4.0,2.92,2146330,2146330,92,88,9078,6234,32776,2097158,16390
gemm-dse:gemm-2-1-0-0-2-2-3,3,2,1,1,4,4,6,4.0,2.92,573525,573525,115,1024,82901,41358,32777,524351,16391
gemm-dse:gemm-2-3-3-1-2-3-1,3,4,4,2,4,6,2,4.0,2.92,139309,139309,130,1024,83775,42610,32777,90136,16390
gemm-dse:gemm-1-3-0-3-2-1-1,2,4,1,4,4,2,2,4.0,2.92,180258,180258,98,1024,74316,26251,32776,131085,16391
gemm-dse:gemm-3-1-2-2-4-4-0,4,2,3,3,8,8,1,4.0,2.92,8028202,8028202,102,258,37334,46166,32778,7979018,16401
gemm-dse:gemm-3-3-1-1-0-4-0,4,4,2,2,1,8,1,4.0,2.92,7684116,7684116,98,32,4920,5600,32776,7634944,16391
gemm-dse:gemm-2-3-3-0-4-3-0,3,4,4,1,8,6,1,4.0,2.92,15949845,15949845,130,192,51572,40988,32777,15900672,16391
gemm-dse:gemm-3-0-1-0-1-0-4,4,1,2,1,2,1,8,4.0,2.92,1097748,1097748,96,64,7861,4979,32776,1048576,16391
gemm-dse:gemm-0-0-0-3-1-2-1,1,1,1,4,2,4,2,4.0,2.92,1097763,1097763,92,224,19713,17049,32776,1048590,16391
gemm-dse:gemm-3-1-3-2-3-2-0,4,2,4,3,6,4,1,4.0,2.92,10785567,10785567,114,108,18250,19330,32777,10736384,16401
gemm-dse:gemm-3-3-3-3-1-0-0,4,4,4,4,2,1,1,4.0,2.92,6553619,6553619,98,8,3136,4915,32776,6504448,16390
gemm-dse:gemm-0-2-3-3-4-0-2,1,3,4,4,8,1,4,4.0,2.92,2789406,2789406,106,258,32987,23351,32777,2740234,16390
gemm-dse:gemm-2-2-2-0-2-1-1,3,3,3,1,4,2,2,4.0,2.92,688171,688171,110,1026,87158,49189,32778,638986,16401
gemm-dse:gemm-1-3-1-0-1-4-1,2,4,2,1,2,8,2,4.0,2.92,311332,311332,96,512,39634,17511,32776,262159,16391
gemm-dse:gemm-2-0-2-2-3-1-4,3,1,3,3,6,2,8,4.0,2.92,339754,339754,110,1574,117419,48285,32778,290570,16401
gemm-dse:gemm-2-1-1-0-0-3-2,3,2,2,1,1,6,4,4.0,2.92,573485,573485,116,256,26598,24533,32777,524311,16391
gemm-dse:gemm-3-1-0-2-0-2-1,4,2,1,3,1,4,2,4.0,2.92,311339,311339,102,242,22432,10272,32777,262155,16401
gemm-dse:gemm-0-0-2-3-2-0-1,1,1,3,4,4,1,2,4.0,2.92,2719775,2719775,108,20,6429,6206,32777,2670592,16401
gemm-dse:gemm-1-0-2-2-3-2-1,2,1,3,3,6,4,2,4.0,2.92,330282,330282,98,1322,97905,38856,32778,281098,16401
gemm-dse:gemm-0-1-3-3-3-4-0,1,2,4,4,6,8,1,4.0,2.92,7903251,7903251,94,192,19588,15846,32776,7854080,16390
gemm-dse:gemm-3-0-2-1-0-0-2,4,1,3,2,1,1,4,4.0,2.92,2146347,2146347,108,32,6353,5351,32777,2097163,16401
gemm-dse:gemm-1-1-3-3-0-0-1,2,2,4,4,1,1,2,4.0,2.92,1097754,1097754,98,32,5049,4445,32776,1048582,16390
gemm-dse:gemm-2-1-3-3-1-1-4,3,2,4,4,2,2,8,4.0,2.92,426028,426028,118,512,47249,31618,32777,376855,16390
gemm-dse:gemm-2-1-0-3-0-1-4,3,2,1,4,1,2,8,4.0,2.92,442414,442414,118,256,24437,23989,32777,393240,16391
gemm-dse:gemm-1-1-2-3-2-4-2,2,2,3,4,4,8,4,4.0,2.92,245808,245808,114,1024,78467,30309,32777,196624,16401
gemm-dse:gemm-0-1-0-2-3-3-3,1,2,1,3,6,6,6,4.0,2.92,289577,289577,98,1550,115344,42324,32777,240394,16401
gemm-dse:gemm-1-2-2-1-3-3-0,2,3,3,2,6,6,1,4.0,2.92,33272864,33272864,128,396,66729,48658,32778,33223680,16401
gemm-dse:gemm-1-2-2-3-3-3-1,2,3,3,4,6,6,2,4.0,2.92,131114,131114,134,1572,117559,49384,32778,81930,16401
gemm-dse:gemm-3-2-3-3-4-4-3,4,3,4,4,8,8,6,4.0,2.92,81964,81964,130,2050,158060,76692,32777,32791,16390
gemm-dse:gemm-0-3-0-2-3-1-3,1,4,1,3,6,2,6,4.0,2.92,423465,423465,102,1550,114375,42470,32777,374282,16401
gemm-dse:gemm-2-1-0-2-2-2-4,3,2,1,3,4,4,8,4.0,2.92,245826,245826,122,1026,85978,45372,32778,196641,16401
gemm-dse:gemm-0-0-2-0-3-2-0,1,1,3,1,6,4,1,4.0,2.92,8499231,8499231,96,32,9065,8821,32777,8450048,16401
gemm-dse:gemm-1-1-1-1-4-0-1,2,2,2,2,8,1,2,4.0,2.92,1466388,1466388,98,256,23071,10808,32776,1417216,16391
gemm-dse:gemm-2-3-3-0-3-1-4,3,4,4,1,6,2,8,4.0,2.92,333077,333077,130,1560,114895,42509,32777,283904,16391
gemm-dse:gemm-1-3-1-0-3-2-3,2,4,2,1,6,4,6,4.0,2.92,313876,313876,96,1536,108249,35691,32776,264704,16391
gemm-dse:gemm-0-1-2-2-0-0-0,1,2,3,3,1,1,1,4.0,2.92,6340652,6340652,98,8,5699,5852,32778,6291467,16401
gemm-dse:gemm-1-2-2-2-0-2-0,2,3,3,3,1,4,1,4.0,2.92,13549611,13549611,122,30,7919,9767,32778,13500427,16401
gemm-dse:gemm-0-1-2-0-0-2-1,1,2,3,1,1,4,2,4.0,2.92,1097767,1097767,98,68,10097,12893,32777,1048583,16401
gemm-dse:gemm-0-0-3-2-3-3-0,1,1,4,3,6,6,1,4.0,2.92,28800799,28800799,108,166,36927,30537,32777,28751616,16401
gemm-dse:gemm-2-0-1-1-1-4-1,3,1,2,2,2,8,2,4.0,2.92,442426,442426,106,512,43726,29841,32777,393252,16391
gemm-dse:gemm-3-1-1-1-4-0-4,4,2,2,2,8,1,8,4.0,2.92,1204244,1204244,98,256,23555,11550,32776,1155072,16391
gemm-dse:gemm-0-0-0-3-1-0-1,1,1,1,4,2,1,2,4.0,2.92,2392084,2392084,92,16,3642,3534,32776,2342912,16391
gemm-dse:gemm-0-2-0-1-3-4-2,1,3,1,2,6,8,4,4.0,2.92,342047,342047,104,1550,114560,49415,32777,292874,16391
gemm-dse:gemm-1-2-2-1-2-4-4,2,3,3,2,4,8,8,4.0,2.92,442424,442424,128,1026,81349,56026,32778,393239,16401
gemm-dse:gemm-0-3-2-0-2-3-2,1,4,3,1,4,6,4,4.0,2.92,573482,573482,102,1024,79458,32211,32777,524298,16401
gemm-dse:gemm-2-3-1-2-3-1-1,3,4,2,3,6,2,2,4.0,2.92,377385,377385,140,1572,116251,48089,32778,328202,16400
gemm-dse:gemm-1-2-0-3-1-0-1,2,3,1,4,2,1,2,4.0,2.92,1998879,1998879,118,66,11734,8187,32777,1949706,16391
gemm-dse:gemm-1-3-1-3-2-4-1,2,4,2,4,4,8,2,4.0,2.92,114715,114715,98,1008,73348,26125,32776,65543,16390
gemm-dse:gemm-1-2-1-3-0-3-1,2,3,2,4,1,6,2,4.0,2.92,442412,442412,118,258,27550,37279,32777,393239,16390
gemm-dse:gemm-3-1-0-0-0-4-1,4,2,1,1,1,8,2,4.0,2.92,573474,573474,95,244,20417,8489,32776,524301,16391
gemm-dse:gemm-0-2-0-1-0-4-2,1,3,1,2,1,8,4,4.0,2.92,835652,835652,104,258,26973,37700,32777,786478,16391
gemm-dse:gemm-1-1-3-2-0-0-2,2,2,4,3,1,1,4,4.0,2.92,1097773,1097773,114,36,7221,6302,32777,1048585,16401
gemm-dse:gemm-2-3-2-3-3-0-0,3,4,3,4,6,1,1,4.0,2.92,7587359,7587359,146,48,14678,10985,32777,7538176,16401
gemm-dse:gemm-2-3-0-0-3-3-4,3,4,1,1,6,6,8,4.0,2.92,594453,594453,127,1536,113147,41313,32777,545280,16391
gemm-dse:gemm-3-0-3-3-0-4-4,4,1,4,4,1,8,8,4.0,2.92,573466,573466,98,176,15971,8926,32776,524294,16390
gemm-dse:gemm-3-0-0-3-1-2-0,4,1,1,4,2,4,1,4.0,2.92,7766036,7766036,98,32,4662,4393,32776,7716864,16391
gemm-dse:gemm-2-3-2-1-4-1-0,3,4,3,2,8,2,1,4.0,2.92,10772511,10772511,140,64,22827,16789,32777,10723328,16401
gemm-dse:gemm-0-1-0-3-4-4-4,1,2,1,4,8,8,8,4.0,2.92,180298,180298,94,2048,146647,52414,32776,131125,16391
gemm-dse:gemm-0-1-0-1-0-2-3,1,2,1,2,1,4,6,4.0,2.92,1097755,1097755,92,256,20793,12346,32776,1048582,16391
gemm-dse:gemm-1-0-1-0-2-0-2,2,1,2,1,4,1,4,4.0,2.92,1605652,1605652,92,64,7773,4935,32776,1556480,16391
gemm-dse:gemm-0-3-0-3-3-4-3,1,4,1,4,6,8,6,4.0,2.92,188948,188948,98,1408,98662,33395,32776,139776,16391
gemm-dse:gemm-3-2-0-1-2-0-0,4,3,1,2,4,1,1,4.0,2.92,6905877,6905877,128,26,8695,6675,32777,6856704,16391
gemm-dse:gemm-1-3-2-1-1-0-1,2,4,3,2,2,1,2,4.0,2.92,1687583,1687583,108,64,9102,6530,32777,1638400,16401
gemm-dse:gemm-1-0-0-3-1-2-1,2,1,1,4,2,4,2,4.0,2.92,573471,573471,94,256,21925,16475,32776,524298,16391
gemm-dse:gemm-2-0-2-1-0-0-2,3,1,3,2,1,1,4,4.0,2.92,2146367,2146367,116,32,7725,8540,32777,2097176,16401
gemm-dse:gemm-1-3-1-1-4-4-2,2,4,2,2,8,8,4,4.0,2.92,180275,180275,98,2048,142644,50269,32776,131102,16391
gemm-dse:gemm-3-3-2-0-1-2-1,4,4,3,1,2,4,2,4.0,2.92,606249,606249,102,512,41337,17806,32777,557065,16401
gemm-dse:gemm-3-3-0-1-1-0-1,4,4,1,2,2,1,2,4.0,2.92,1081364,1081364,96,64,7755,5350,32776,1032192,16391
gemm-dse:gemm-1-1-0-3-0-2-0,2,2,1,4,1,4,1,4.0,2.92,7716884,7716884,98,16,3474,3929,32776,7667712,16391
gemm-dse:gemm-0-1-3-2-4-4-3,1,2,4,3,8,8,6,4.0,2.92,180271,180271,110,2050,151456,59281,32777,131087,16401
gemm-dse:gemm-1-1-2-1-0-2-4,2,2,3,2,1,4,8,4.0,2.92,770080,770080,108,136,14690,10070,32777,720896,16401
gemm-dse:gemm-2-3-1-2-4-0-4,3,4,2,3,8,1,8,4.0,2.92,1572905,1572905,140,258,33781,22114,32778,1523722,16400
gemm-dse:gemm-2-0-0-3-4-0-4,3,1,1,4,8,1,8,4.0,2.92,2752543,2752543,106,256,29274,15145,32777,2703370,16391
gemm-dse:gemm-2-1-2-2-2-1-1,3,2,3,3,4,2,2,4.0,2.92,344120,344120,122,1026,85383,49029,32778,294935,16401
gemm-dse:gemm-0-1-2-2-1-4-2,1,2,3,3,2,8,4,4.0,2.92,573488,573488,98,386,34930,23966,32778,524303,16401
gemm-dse:gemm-3-3-2-0-3-3-3,4,4,3,1,6,6,6,4.0,2.92,229919,229919,102,1560,110364,37623,32777,180736,16401
gemm-dse:gemm-1-3-0-1-3-0-4,2,4,1,2,6,1,8,4.0,2.92,1374228,1374228,96,192,18346,9154,32776,1325056,16391
gemm-dse:gemm-2-0-2-2-4-0-1,3,1,3,3,8,1,2,4.0,2.92,1572906,1572906,110,258,33174,22396,32778,1523722,16401
gemm-dse:gemm-3-1-0-0-2-2-2,4,2,1,1,4,4,4,4.0,2.92,573522,573522,95,1024,74372,29116,32776,524349,16391
gemm-dse:gemm-1-0-2-2-3-3-3,2,1,3,3,6,6,6,4.0,2.92,330282,330282,98,1322,97905,38856,32778,281098,16401
gemm-dse:gemm-0-1-1-1-0-2-0,1,2,2,2,1,4,1,4.0,2.92,7716884,7716884,94,16,3383,3635,32776,7667712,16391
gemm-dse:gemm-3-2-1-1-0-0-2,4,3,2,2,1,1,4,4.0,2.92,2146343,2146343,130,34,7660,8045,32777,2097169,16391
gemm-dse:gemm-1-1-1-1-3-1-0,2,2,2,2,6,2,1,4.0,2.92,8064532,8064532,98,48,6648,6066,32776,8015360,16391
gemm-dse:gemm-2-3-3-2-1-4-2,3,4,4,3,2,8,4,4.0,2.92,442419,442419,146,514,50441,35903,32778,393234,16401
gemm-dse:gemm-2-0-1-3-1-1-3,3,1,2,4,2,2,6,4.0,2.92,442425,442425,106,512,43545,29923,32777,393252,16390
gemm-dse:gemm-0-2-0-1-4-3-0,1,3,1,2,8,6,1,4.0,2.92,31739925,31739925,104,482,83852,47443,32777,31690752,16391
gemm-dse:gemm-1-1-1-3-1-3-4,2,2,2,4,2,6,8,4.0,2.92,311322,311322,98,224,19294,12083,32776,262150,16390
gemm-dse:gemm-1-1-3-2-3-1-0,2,2,4,3,6,2,1,4.0,2.92,10853151,10853151,114,60,11201,13335,32777,10803968,16401
gemm-dse:gemm-0-2-3-2-0-1-2,1,3,4,3,1,2,4,4.0,2.92,835654,835654,122,262,28135,40259,32777,786470,16401
gemm-dse:gemm-3-2-1-3-2-1-4,4,3,2,4,4,2,8,4.0,2.92,114731,114731,130,1026,83913,52061,32777,65558,16390
gemm-dse:gemm-3-1-0-2-1-4-0,4,2,1,3,2,8,1,4.0,2.92,7995433,7995433,102,66,9518,11135,32777,7946250,16401
gemm-dse:gemm-2-0-0-1-3-1-4,3,1,1,2,6,2,8,4.0,2.92,338965,338965,104,1536,111672,41065,32777,289792,16391
gemm-dse:gemm-3-3-2-2-0-4-1,4,4,3,3,1,8,2,4.0,2.92,344107,344107,102,258,24372,12177,32778,294922,16401
gemm-dse:gemm-3-1-0-1-3-4-1,4,2,1,2,6,8,2,4.0,2.92,322068,322068,96,1536,107761,36362,32776,272896,16391
gemm-dse:gemm-2-3-3-2-3-1-2,3,4,4,3,6,2,4,4.0,2.92,367914,367914,146,1572,119386,53253,32778,318730,16401
gemm-dse:gemm-1-1-0-2-4-2-0,2,2,1,3,8,4,1,4.0,2.92,10375199,10375199,102,130,19538,20765,32777,10326016,16401
gemm-dse:gemm-1-1-2-2-3-2-2,2,2,3,3,6,4,4,4.0,2.92,326186,326186,102,1574,114452,43117,32778,277002,16401
gemm-dse:gemm-2-2-1-1-4-0-3,3,3,2,2,8,1,6,4.0,2.92,2064416,2064416,106,258,39683,55412,32778,2015242,16391
gemm-dse:gemm-2-3-2-2-4-3-2,3,4,3,3,8,6,4,4.0,2.92,344134,344134,134,2050,162119,78798,32778,294949,16401
gemm-dse:gemm-1-0-0-2-2-2-1,2,1,1,3,4,4,2,4.0,2.92,311365,311365,98,954,72686,34451,32777,262181,16401
gemm-dse:gemm-0-2-2-0-3-4-4,1,3,3,1,6,8,8,4.0,2.92,253482,253482,110,1574,114274,50075,32778,204298,16401
gemm-dse:gemm-1-0-1-0-3-4-4,2,1,2,1,6,8,8,4.0,2.92,348180,348180,92,1536,108616,35703,32776,299008,16391
gemm-dse:gemm-0-0-1-0-1-2-3,1,1,2,1,2,4,6,4.0,2.92,1097758,1097758,90,312,25968,18629,32776,1048585,16391
gemm-dse:gemm-1-3-2-3-0-4-2,2,4,3,4,1,8,4,4.0,2.92,311335,311335,114,200,19958,10838,32777,262151,16401
gemm-dse:gemm-2-2-3-1-1-2-4,3,3,4,2,2,4,8,4.0,2.92,639062,639062,106,514,64646,77137,32778,589888,16390
gemm-dse:gemm-3-0-1-1-2-1-3,4,1,2,2,4,2,6,4.0,2.92,180260,180260,98,880,65610,27566,32776,131087,16391
gemm-dse:gemm-2-2-0-3-4-0-0,3,3,1,4,8,1,1,4.0,2.92,7233558,7233558,106,50,14666,12342,32778,7184384,16391
gemm-dse:gemm-0-3-3-2-2-4-2,1,4,4,3,4,8,4,4.0,2.92,180267,180267,114,978,74472,32037,32777,131083,16401
gemm-dse:gemm-1-2-2-3-1-4-0,2,3,3,4,2,8,1,4.0,2.92,10797098,10797098,134,98,20694,17543,32778,10747914,16401
gemm-dse:gemm-3-1-1-0-1-3-1,4,2,2,1,2,6,2,4.0,2.92,311332,311332,96,504,38766,18308,32776,262159,16391
gemm-dse:gemm-1-2-1-3-2-0-3,2,3,2,4,4,1,6,4.0,2.92,1826846,1826846,118,130,20894,12582,32777,1777674,16390
gemm-dse:gemm-2-1-0-1-3-4-3,3,2,1,2,6,8,6,4.0,2.92,328469,328469,116,1536,109896,40984,32777,279296,16391
gemm-dse:gemm-3-3-3-1-2-4-1,4,4,4,2,4,8,2,4.0,2.92,114721,114721,98,1024,72819,26147,32776,65549,16390
gemm-dse:gemm-1-2-1-2-3-0-2,2,3,2,3,6,1,4,4.0,2.92,2074398,2074398,128,206,28275,19052,32777,2025216,16400
gemm-dse:gemm-2-0-2-1-0-2-1,3,1,3,2,1,4,2,4.0,2.92,1032261,1032261,116,256,26179,25066,32777,983077,16401
gemm-dse:gemm-2-1-1-1-1-3-2,3,2,2,2,2,6,4,4.0,2.92,245806,245806,118,512,45212,30291,32777,196632,16391
