status,resource2,est_avg_lat,est_lut,unroll,resource1,est_ff,est_bram,est_dsp,est_min_lat,bench,bank1,bank2,est_max_lat
ok,RAM_T2P_BRAM,9046,4482,15,RAM_T2P_BRAM,7175,26,90,9046,test:dot-product-2-4-10-1-1,3,5,9046
ok,RAM_1P_BRAM,9251,6903,36,RAM_T2P_BRAM,13766,24,180,9251,test:dot-product-5-3-17-1-0,6,4,9251
ok,RAM_T2P_BRAM,23583,5822,4,RAM_T2P_BRAM,7111,26,24,23583,test:dot-product-5-4-3-1-1,6,5,23583
ok,RAM_1P_BRAM,9625,8019,9,RAM_T2P_BRAM,11849,22,72,9625,test:dot-product-1-4-7-1-0,2,5,9625
ok,RAM_T2P_BRAM,12319,5155,24,RAM_1P_BRAM,9394,20,96,12319,test:dot-product-0-1-14-0-1,1,2,12319
ok,RAM_T2P_BRAM,12319,6528,36,RAM_1P_BRAM,12678,20,136,12319,test:dot-product-0-1-17-0-1,1,2,12319
ok,RAM_T2P_BRAM,9487,8571,10,RAM_T2P_BRAM,16029,24,80,9487,test:dot-product-1-2-8-1-1,2,3,9487
ok,RAM_T2P_BRAM,38924,2382,2,RAM_T2P_BRAM,2279,20,8,38924,test:dot-product-1-0-1-1-1,2,1,38924
ok,RAM_T2P_BRAM,15531,6800,9,RAM_T2P_BRAM,11288,24,72,15531,test:dot-product-3-5-7-1-1,4,6,15531
ok,RAM_T2P_BRAM,9043,4287,10,RAM_T2P_BRAM,5249,20,40,9043,test:dot-product-3-3-8-1-1,4,4,9043
ok,RAM_T2P_BRAM,10271,5144,24,RAM_T2P_BRAM,9483,20,96,10271,test:dot-product-1-0-14-1-1,2,1,10271
ok,RAM_1P_BRAM,12314,6983,25,RAM_T2P_BRAM,13495,20,100,12314,test:dot-product-1-3-15-1-0,2,4,12314
ok,RAM_T2P_BRAM,10272,3655,12,RAM_1P_BRAM,5938,20,48,10272,test:dot-product-1-1-9-0-1,2,2,10272
ok,RAM_1P_BRAM,12600,4650,15,RAM_T2P_BRAM,6866,22,75,12600,test:dot-product-4-3-10-1-0,5,4,12600
ok,RAM_1P_BRAM,10354,7760,25,RAM_1P_BRAM,18961,22,200,10354,test:dot-product-4-1-15-0-0,5,2,10354
ok,RAM_T2P_BRAM,10308,23268,24,RAM_T2P_BRAM,38545,22,192,10308,test:dot-product-4-0-14-1-1,5,1,10308
ok,RAM_1P_BRAM,69644,2292,1,RAM_1P_BRAM,1870,20,4,69644,test:dot-product-0-3-0-0-0,1,4,69644
ok,RAM_T2P_BRAM,10444,7890,15,RAM_T2P_BRAM,15490,24,120,10444,test:dot-product-5-0-10-1-1,6,1,10444
ok,RAM_1P_BRAM,9593,6782,36,RAM_T2P_BRAM,14056,24,180,9593,test:dot-product-1-2-17-1-0,2,3,9593
ok,RAM_T2P_BRAM,15903,5925,8,RAM_1P_BRAM,7983,24,40,15903,test:dot-product-0-2-6-0-1,1,3,15903
ok,RAM_T2P_BRAM,38924,2461,2,RAM_1P_BRAM,2241,20,8,38924,test:dot-product-3-1-1-0-1,4,2,38924
ok,RAM_T2P_BRAM,12355,5177,3,RAM_1P_BRAM,6833,22,24,12355,test:dot-product-0-4-2-0-1,1,5,12355
ok,RAM_1P_BRAM,10313,14761,12,RAM_T2P_BRAM,21057,24,96,10313,test:dot-product-4-4-9-1-0,5,5,10313
ok,RAM_T2P_BRAM,9625,10018,9,RAM_1P_BRAM,15914,26,108,9625,test:dot-product-4-5-7-0-1,5,6,9625
ok,RAM_T2P_BRAM,9593,4130,12,RAM_1P_BRAM,6310,28,60,9593,test:dot-product-2-5-9-0-1,3,6,9593
ok,RAM_1P_BRAM,9284,23402,24,RAM_T2P_BRAM,40274,22,192,9284,test:dot-product-4-3-14-1-0,5,4,9284
ok,RAM_1P_BRAM,10310,24790,24,RAM_1P_BRAM,44934,26,288,10310,test:dot-product-2-4-14-0-0,3,5,10310
ok,RAM_T2P_BRAM,12063,9433,16,RAM_T2P_BRAM,14042,24,80,12063,test:dot-product-5-0-11-1-1,6,1,12063
ok,RAM_1P_BRAM,38937,3284,2,RAM_1P_BRAM,3386,24,10,38937,test:dot-product-5-0-1-0-0,6,1,38937
ok,RAM_1P_BRAM,12063,9452,16,RAM_1P_BRAM,14504,24,80,12063,test:dot-product-5-3-11-0-0,6,4,12063
ok,RAM_1P_BRAM,9626,21316,36,RAM_T2P_BRAM,47890,26,432,9626,test:dot-product-4-2-17-1-0,5,3,9626
ok,RAM_T2P_BRAM,9593,4098,6,RAM_T2P_BRAM,6854,24,48,9593,test:dot-product-2-3-5-1-1,3,4,9593
ok,RAM_T2P_BRAM,10717,6093,5,RAM_1P_BRAM,8034,24,40,10717,test:dot-product-5-0-4-0-1,6,1,10717
ok,RAM_T2P_BRAM,23579,4253,4,RAM_T2P_BRAM,5031,24,20,23579,test:dot-product-5-3-3-1-1,6,4,23579
ok,RAM_T2P_BRAM,21326,3305,5,RAM_1P_BRAM,3719,22,25,21326,test:dot-product-4-3-4-0-1,5,4,21326
ok,RAM_1P_BRAM,10272,3635,12,RAM_1P_BRAM,5842,20,48,10272,test:dot-product-3-1-9-0-0,4,2,10272
ok,RAM_1P_BRAM,10307,8903,10,RAM_1P_BRAM,15683,28,80,10307,test:dot-product-2-2-8-0-0,3,3,10307
ok,RAM_1P_BRAM,10307,8519,10,RAM_T2P_BRAM,14977,24,80,10307,test:dot-product-2-1-8-1-0,3,2,10307
ok,RAM_1P_BRAM,15888,3089,8,RAM_1P_BRAM,4181,20,32,15888,test:dot-product-0-3-6-0-0,1,4,15888
ok,RAM_T2P_BRAM,9593,4007,12,RAM_1P_BRAM,6296,24,60,9593,test:dot-product-2-3-9-0-1,3,4,9593
ok,RAM_1P_BRAM,9248,6629,36,RAM_T2P_BRAM,13798,20,144,9248,test:dot-product-3-3-17-1-0,4,4,9248
ok,RAM_T2P_BRAM,30060,2959,3,RAM_T2P_BRAM,3028,24,15,30060,test:dot-product-3-2-2-1-1,4,3,30060
ok,RAM_1P_BRAM,12319,5818,30,RAM_T2P_BRAM,10427,20,108,12319,test:dot-product-0-0-16-1-0,1,1,12319
ok,RAM_T2P_BRAM,10272,4309,20,RAM_T2P_BRAM,6225,20,52,10272,test:dot-product-0-0-13-1-1,1,1,10272
ok,RAM_T2P_BRAM,15888,3077,8,RAM_1P_BRAM,4192,20,32,15888,test:dot-product-0-1-6-0-1,1,2,15888
ok,RAM_1P_BRAM,12048,4029,16,RAM_T2P_BRAM,6976,20,64,12048,test:dot-product-0-3-11-1-0,1,4,12048
ok,RAM_1P_BRAM,23579,4191,4,RAM_T2P_BRAM,4987,24,20,23579,test:dot-product-1-5-3-1-0,2,6,23579
ok,RAM_T2P_BRAM,12319,3034,5,RAM_1P_BRAM,3413,20,20,12319,test:dot-product-0-1-4-0-1,1,2,12319
ok,RAM_1P_BRAM,69644,2992,1,RAM_T2P_BRAM,2575,26,4,69644,test:dot-product-2-4-0-1-0,3,5,69644
ok,RAM_T2P_BRAM,10275,4649,18,RAM_1P_BRAM,7902,24,90,10275,test:dot-product-1-2-12-0-1,2,3,10275
ok,RAM_1P_BRAM,10275,4688,18,RAM_1P_BRAM,7979,24,90,10275,test:dot-product-5-1-12-0-0,6,2,10275
ok,RAM_T2P_BRAM,9046,3054,5,RAM_1P_BRAM,3633,24,25,9046,test:dot-product-4-4-4-0-1,5,5,9046
ok,RAM_T2P_BRAM,9315,7077,30,RAM_T2P_BRAM,12491,20,120,9315,test:dot-product-1-3-16-1-1,2,4,9315
ok,RAM_1P_BRAM,10274,6159,30,RAM_T2P_BRAM,11270,22,150,10274,test:dot-product-4-1-16-1-0,5,2,10274
ok,RAM_T2P_BRAM,9079,6680,5,RAM_T2P_BRAM,10492,26,60,9079,test:dot-product-4-5-4-1-1,5,6,9079
ok,RAM_T2P_BRAM,12048,4017,16,RAM_T2P_BRAM,6987,20,64,12048,test:dot-product-0-1-11-1-1,1,2,12048
ok,RAM_T2P_BRAM,10274,5347,24,RAM_T2P_BRAM,9709,24,120,10274,test:dot-product-5-0-14-1-1,6,1,10274
ok,RAM_1P_BRAM,38937,3362,2,RAM_1P_BRAM,3475,22,10,38937,test:dot-product-1-4-1-0-0,2,5,38937
ok,RAM_1P_BRAM,12346,23034,24,RAM_T2P_BRAM,36274,22,192,12346,test:dot-product-4-0-14-1-0,5,1,12346
ok,RAM_T2P_BRAM,21323,3021,5,RAM_1P_BRAM,3473,20,20,21323,test:dot-product-3-0-4-0-1,4,1,21323
ok,RAM_T2P_BRAM,10353,6155,25,RAM_1P_BRAM,9739,20,100,10353,test:dot-product-1-0-15-0-1,2,1,10353
ok,RAM_T2P_BRAM,8719,5581,25,RAM_T2P_BRAM,10486,24,125,8719,test:dot-product-4-4-15-1-1,5,5,8719
ok,RAM_1P_BRAM,21355,6357,5,RAM_1P_BRAM,8659,24,40,21355,test:dot-product-5-3-4-0-0,6,4,21355
ok,RAM_1P_BRAM,12319,6260,25,RAM_T2P_BRAM,10969,20,100,12319,test:dot-product-1-0-15-1-0,2,1,12319
ok,RAM_T2P_BRAM,8874,14428,20,RAM_T2P_BRAM,31468,24,160,8874,test:dot-product-5-3-13-1-1,6,4,8874
ok,RAM_T2P_BRAM,23579,4269,4,RAM_T2P_BRAM,4910,22,20,23579,test:dot-product-4-0-3-1-1,5,1,23579
ok,RAM_1P_BRAM,38924,2500,2,RAM_T2P_BRAM,2279,20,8,38924,test:dot-product-3-0-1-1-0,4,1,38924
ok,RAM_T2P_BRAM,12357,14111,20,RAM_1P_BRAM,24896,24,160,12357,test:dot-product-0-2-13-0-1,1,3,12357
ok,RAM_T2P_BRAM,15903,6271,8,RAM_1P_BRAM,8162,28,40,15903,test:dot-product-5-5-6-0-1,6,6,15903
ok,RAM_T2P_BRAM,10274,6127,30,RAM_T2P_BRAM,11136,22,150,10274,test:dot-product-0-4-16-1-1,1,5,10274
ok,RAM_T2P_BRAM,9247,3746,12,RAM_1P_BRAM,5877,20,48,9247,test:dot-product-3-3-9-0-1,4,4,9247
ok,RAM_1P_BRAM,10310,14123,12,RAM_T2P_BRAM,23574,26,144,10310,test:dot-product-2-4-9-1-0,3,5,10310
ok,RAM_1P_BRAM,10390,12930,25,RAM_T2P_BRAM,27290,24,200,10390,test:dot-product-5-1-15-1-0,6,2,10390
ok,RAM_1P_BRAM,12321,3669,12,RAM_1P_BRAM,5577,20,48,12321,test:dot-product-0-3-9-0-0,1,4,12321
ok,RAM_1P_BRAM,69644,2653,1,RAM_1P_BRAM,2247,22,4,69644,test:dot-product-4-0-0-0-0,5,1,69644
ok,RAM_T2P_BRAM,9397,13059,18,RAM_1P_BRAM,23101,24,144,9397,test:dot-product-4-4-12-0-1,5,5,9397
ok,RAM_T2P_BRAM,9137,3541,9,RAM_T2P_BRAM,4953,28,45,9137,test:dot-product-2-2-7-1-1,3,3,9137
ok,RAM_T2P_BRAM,69644,2992,1,RAM_1P_BRAM,2575,26,4,69644,test:dot-product-4-2-0-0-1,5,3,69644
ok,RAM_T2P_BRAM,9734,11597,25,RAM_1P_BRAM,30358,26,300,9734,test:dot-product-2-4-15-0-1,3,5,9734
ok,RAM_1P_BRAM,12319,3974,20,RAM_1P_BRAM,3851,20,24,12319,test:dot-product-0-0-13-0-0,1,1,12319
ok,RAM_T2P_BRAM,38937,3287,2,RAM_T2P_BRAM,3386,22,10,38937,test:dot-product-0-4-1-1-1,1,5,38937
ok,RAM_1P_BRAM,9592,6072,30,RAM_T2P_BRAM,11037,28,142,9592,test:dot-product-2-2-16-1-0,3,3,9592
ok,RAM_1P_BRAM,10505,4352,9,RAM_T2P_BRAM,8233,24,72,10505,test:dot-product-2-1-7-1-0,3,2,10505
ok,RAM_1P_BRAM,10271,3413,6,RAM_1P_BRAM,3980,20,24,10271,test:dot-product-3-3-5-0-0,4,4,10271
ok,RAM_1P_BRAM,10390,11804,25,RAM_T2P_BRAM,26757,24,200,10390,test:dot-product-2-1-15-1-0,3,2,10390
ok,RAM_T2P_BRAM,30091,5166,3,RAM_T2P_BRAM,6686,24,24,30091,test:dot-product-3-5-2-1-1,4,6,30091
ok,RAM_T2P_BRAM,38924,2461,2,RAM_1P_BRAM,2241,20,8,38924,test:dot-product-1-3-1-0-1,2,4,38924
ok,RAM_1P_BRAM,9625,8507,9,RAM_1P_BRAM,10933,24,72,9625,test:dot-product-4-4-7-0-0,5,5,9625
ok,RAM_T2P_BRAM,10271,5907,30,RAM_T2P_BRAM,11484,20,120,10271,test:dot-product-0-1-16-1-1,1,2,10271
ok,RAM_T2P_BRAM,30091,5154,3,RAM_1P_BRAM,6716,24,24,30091,test:dot-product-3-5-2-0-1,4,6,30091
ok,RAM_1P_BRAM,10684,3038,5,RAM_T2P_BRAM,3639,22,25,10684,test:dot-product-0-4-4-1-0,1,5,10684
ok,RAM_T2P_BRAM,10309,25357,24,RAM_1P_BRAM,39953,24,192,10309,test:dot-product-4-4-14-0-1,5,5,10309
ok,RAM_1P_BRAM,12323,4691,18,RAM_1P_BRAM,7603,24,90,12323,test:dot-product-0-5-12-0-0,1,6,12323
ok,RAM_T2P_BRAM,9048,5103,10,RAM_1P_BRAM,9353,22,80,9048,test:dot-product-4-3-8-0-1,5,4,9048
ok,RAM_T2P_BRAM,12063,9340,16,RAM_T2P_BRAM,14450,24,80,12063,test:dot-product-2-0-11-1-1,3,1,12063
ok,RAM_1P_BRAM,15903,5956,8,RAM_T2P_BRAM,8105,24,40,15903,test:dot-product-0-5-6-1-0,1,6,15903
ok,RAM_1P_BRAM,69644,2609,1,RAM_1P_BRAM,2246,24,4,69644,test:dot-product-0-2-0-0-0,1,3,69644
ok,RAM_1P_BRAM,15888,3113,8,RAM_T2P_BRAM,4243,20,32,15888,test:dot-product-1-0-6-1-0,2,1,15888
ok,RAM_T2P_BRAM,9247,5118,24,RAM_T2P_BRAM,9888,20,96,9247,test:dot-product-3-1-14-1-1,4,2,9247
ok,RAM_T2P_BRAM,9047,6365,30,RAM_1P_BRAM,12541,26,180,9047,test:dot-product-4-5-16-0-1,5,6,9047
ok,RAM_1P_BRAM,10274,6844,36,RAM_T2P_BRAM,13011,24,180,10274,test:dot-product-0-5-17-1-0,1,6,10274
ok,RAM_1P_BRAM,23579,4278,4,RAM_T2P_BRAM,5067,22,20,23579,test:dot-product-1-4-3-1-0,2,5,23579
ok,RAM_1P_BRAM,10276,3987,6,RAM_1P_BRAM,6392,24,48,10276,test:dot-product-3-2-5-0-0,4,3,10276
ok,RAM_1P_BRAM,10274,5380,24,RAM_1P_BRAM,9840,24,120,10274,test:dot-product-1-5-14-0-0,2,6,10274
ok,RAM_1P_BRAM,23579,4340,4,RAM_T2P_BRAM,5111,22,20,23579,test:dot-product-3-4-3-1-0,4,5,23579
ok,RAM_1P_BRAM,12357,8388,10,RAM_1P_BRAM,13984,24,80,12357,test:dot-product-0-2-8-0-0,1,3,12357
ok,RAM_1P_BRAM,12326,14657,16,RAM_1P_BRAM,22002,28,80,12326,test:dot-product-2-5-11-0-0,3,6,12326
ok,RAM_1P_BRAM,12355,4919,3,RAM_1P_BRAM,6752,24,24,12355,test:dot-product-0-5-2-0-0,1,6,12355
ok,RAM_1P_BRAM,23579,4140,4,RAM_T2P_BRAM,4950,24,20,23579,test:dot-product-0-2-3-1-0,1,3,23579
ok,RAM_1P_BRAM,8910,5430,24,RAM_T2P_BRAM,10265,28,120,8910,test:dot-product-5-5-14-1-0,6,6,8910
ok,RAM_T2P_BRAM,10272,3681,12,RAM_T2P_BRAM,5854,20,48,10272,test:dot-product-1-0-9-1-1,2,1,10272
ok,RAM_T2P_BRAM,9452,3889,10,RAM_T2P_BRAM,5217,20,40,9452,test:dot-product-1-3-8-1-1,2,4,9452
ok,RAM_T2P_BRAM,9284,19334,36,RAM_1P_BRAM,40884,22,288,9284,test:dot-product-3-4-17-0-1,4,5,9284
ok,RAM_1P_BRAM,12319,2809,5,RAM_1P_BRAM,3308,20,20,12319,test:dot-product-0-0-4-0-0,1,1,12319
ok,RAM_1P_BRAM,12357,14114,20,RAM_1P_BRAM,24893,24,160,12357,test:dot-product-5-0-13-0-0,6,1,12357
ok,RAM_1P_BRAM,9624,8295,6,RAM_T2P_BRAM,14907,26,72,9624,test:dot-product-4-5-5-1-0,5,6,9624
ok,RAM_T2P_BRAM,10271,2911,6,RAM_1P_BRAM,3664,20,24,10271,test:dot-product-1-0-5-0-1,2,1,10271
ok,RAM_T2P_BRAM,15884,3116,8,RAM_T2P_BRAM,4299,20,32,15884,test:dot-product-0-0-6-1-1,1,1,15884
ok,RAM_T2P_BRAM,15884,3077,8,RAM_1P_BRAM,4352,20,32,15884,test:dot-product-1-1-6-0-1,2,2,15884
ok,RAM_1P_BRAM,12358,7274,9,RAM_1P_BRAM,10752,22,72,12358,test:dot-product-0-4-7-0-0,1,5,12358
ok,RAM_T2P_BRAM,69644,2654,1,RAM_T2P_BRAM,2280,28,4,69644,test:dot-product-2-2-0-1-1,3,3,69644
ok,RAM_T2P_BRAM,21355,6413,5,RAM_1P_BRAM,8753,24,40,21355,test:dot-product-3-5-4-0-1,4,6,21355
ok,RAM_T2P_BRAM,9625,8094,9,RAM_T2P_BRAM,11849,22,72,9625,test:dot-product-1-4-7-1-1,2,5,9625
ok,RAM_1P_BRAM,9488,9222,10,RAM_T2P_BRAM,18491,26,120,9488,test:dot-product-4-5-8-1-0,5,6,9488
ok,RAM_T2P_BRAM,69644,2339,1,RAM_1P_BRAM,1884,20,4,69644,test:dot-product-1-3-0-0-1,2,4,69644
ok,RAM_T2P_BRAM,12321,3681,12,RAM_1P_BRAM,5577,20,48,12321,test:dot-product-0-3-9-0-1,1,4,12321
ok,RAM_1P_BRAM,30091,5154,3,RAM_1P_BRAM,6716,24,24,30091,test:dot-product-3-5-2-0-0,4,6,30091
ok,RAM_1P_BRAM,9515,19288,36,RAM_1P_BRAM,38125,22,288,9515,test:dot-product-3-4-17-0-0,4,5,9515
ok,RAM_T2P_BRAM,9078,9246,10,RAM_1P_BRAM,19841,26,120,9078,test:dot-product-4-5-8-0-1,5,6,9078
ok,RAM_T2P_BRAM,23579,4530,4,RAM_1P_BRAM,5185,24,20,23579,test:dot-product-4-4-3-0-1,5,5,23579
ok,RAM_1P_BRAM,10274,6048,30,RAM_1P_BRAM,10994,24,146,10274,test:dot-product-2-1-16-0-0,3,2,10274
ok,RAM_1P_BRAM,23579,4226,4,RAM_1P_BRAM,5082,24,20,23579,test:dot-product-2-3-3-0-0,3,4,23579
ok,RAM_T2P_BRAM,12355,7761,6,RAM_1P_BRAM,11425,22,48,12355,test:dot-product-0-4-5-0-1,1,5,12355
ok,RAM_1P_BRAM,10272,4105,18,RAM_1P_BRAM,5804,20,48,10272,test:dot-product-1-1-12-0-0,2,2,10272
ok,RAM_1P_BRAM,12322,2759,3,RAM_T2P_BRAM,2961,24,15,12322,test:dot-product-2-0-2-1-0,3,1,12322
ok,RAM_1P_BRAM,9626,8095,15,RAM_T2P_BRAM,15182,28,120,9626,test:dot-product-5-2-10-1-0,6,3,9626
ok,RAM_T2P_BRAM,9398,12474,18,RAM_1P_BRAM,25704,26,216,9398,test:dot-product-4-5-12-0-1,5,6,9398
ok,RAM_1P_BRAM,9352,8312,15,RAM_1P_BRAM,14852,28,120,9352,test:dot-product-5-5-10-0-0,6,6,9352
ok,RAM_1P_BRAM,12319,3700,15,RAM_1P_BRAM,4459,20,32,12319,test:dot-product-0-0-10-0-0,1,1,12319
ok,RAM_1P_BRAM,23583,5822,4,RAM_1P_BRAM,7111,26,24,23583,test:dot-product-4-5-3-0-0,5,6,23583
ok,RAM_T2P_BRAM,10271,5876,36,RAM_1P_BRAM,8481,20,84,10271,test:dot-product-1-0-17-0-1,2,1,10271
ok,RAM_1P_BRAM,12322,6171,30,RAM_1P_BRAM,10844,24,150,12322,test:dot-product-0-5-16-0-0,1,6,12322
ok,RAM_1P_BRAM,12322,6485,36,RAM_1P_BRAM,10415,24,148,12322,test:dot-product-0-5-17-0-0,1,6,12322
ok,RAM_1P_BRAM,9251,4948,20,RAM_1P_BRAM,8808,22,100,9251,test:dot-product-4-3-13-0-0,5,4,9251
ok,RAM_T2P_BRAM,10306,7756,6,RAM_T2P_BRAM,12484,22,48,10306,test:dot-product-4-0-5-1-1,5,1,10306
ok,RAM_1P_BRAM,12357,14228,20,RAM_T2P_BRAM,24861,24,160,12357,test:dot-product-5-0-13-1-0,6,1,12357
ok,RAM_T2P_BRAM,12361,13364,12,RAM_1P_BRAM,20406,22,96,12361,test:dot-product-0-4-9-0-1,1,5,12361
ok,RAM_T2P_BRAM,10684,3038,5,RAM_T2P_BRAM,3639,22,25,10684,test:dot-product-4-0-4-1-1,5,1,10684
ok,RAM_1P_BRAM,69644,2733,1,RAM_1P_BRAM,2390,24,4,69644,test:dot-product-3-2-0-0-0,4,3,69644
ok,RAM_T2P_BRAM,10307,8433,10,RAM_1P_BRAM,14606,24,80,10307,test:dot-product-2-0-8-0-1,3,1,10307
ok,RAM_T2P_BRAM,9592,5460,24,RAM_1P_BRAM,10239,24,120,9592,test:dot-product-2-3-14-0-1,3,4,9592
ok,RAM_1P_BRAM,9047,4927,20,RAM_1P_BRAM,8835,24,100,9047,test:dot-product-4-4-13-0-0,5,5,9047
ok,RAM_T2P_BRAM,10275,3912,12,RAM_1P_BRAM,6058,24,60,10275,test:dot-product-2-0-9-0-1,3,1,10275
ok,RAM_T2P_BRAM,8907,5803,18,RAM_T2P_BRAM,8031,20,72,8907,test:dot-product-3-3-12-1-1,4,4,8907
ok,RAM_1P_BRAM,12311,4011,16,RAM_1P_BRAM,7030,20,64,12311,test:dot-product-1-0-11-0-0,2,1,12311
ok,RAM_T2P_BRAM,69644,2653,1,RAM_1P_BRAM,2247,22,4,69644,test:dot-product-0-4-0-0-1,1,5,69644
ok,RAM_T2P_BRAM,9487,8988,10,RAM_T2P_BRAM,17634,28,80,9487,test:dot-product-2-2-8-1-1,3,3,9487
ok,RAM_1P_BRAM,12322,5352,24,RAM_1P_BRAM,8916,24,116,12322,test:dot-product-5-0-14-0-0,6,1,12322
ok,RAM_T2P_BRAM,9046,4288,15,RAM_T2P_BRAM,6962,28,75,9046,test:dot-product-2-2-10-1-1,3,3,9046
ok,RAM_T2P_BRAM,10274,6065,30,RAM_1P_BRAM,11136,24,150,10274,test:dot-product-2-0-16-0-1,3,1,10274
ok,RAM_1P_BRAM,38924,2352,2,RAM_1P_BRAM,2240,20,8,38924,test:dot-product-0-1-1-0-0,1,2,38924
ok,RAM_T2P_BRAM,12063,9408,16,RAM_1P_BRAM,14454,24,80,12063,test:dot-product-5-1-11-0-1,6,2,12063
ok,RAM_1P_BRAM,38937,3473,2,RAM_T2P_BRAM,3437,24,10,38937,test:dot-product-4-4-1-1-0,5,5,38937
ok,RAM_1P_BRAM,38939,4199,2,RAM_1P_BRAM,4616,26,12,38939,test:dot-product-4-2-1-0-0,5,3,38939
ok,RAM_T2P_BRAM,8909,4131,12,RAM_T2P_BRAM,6160,28,60,8909,test:dot-product-5-2-9-1-1,6,3,8909
ok,RAM_1P_BRAM,15888,3107,8,RAM_1P_BRAM,4275,20,32,15888,test:dot-product-1-0-6-0-0,2,1,15888
ok,RAM_T2P_BRAM,8569,3879,12,RAM_T2P_BRAM,6024,28,60,8569,test:dot-product-5-5-9-1-1,6,6,8569
ok,RAM_T2P_BRAM,10272,5221,18,RAM_1P_BRAM,8380,20,72,10272,test:dot-product-1-3-12-0-1,2,4,10272
ok,RAM_1P_BRAM,12358,19052,36,RAM_1P_BRAM,35835,22,288,12358,test:dot-product-0-4-17-0-0,1,5,12358
ok,RAM_T2P_BRAM,9247,5139,24,RAM_1P_BRAM,9999,20,96,9247,test:dot-product-3-3-14-0-1,4,4,9247
ok,RAM_1P_BRAM,12357,14111,20,RAM_1P_BRAM,25198,24,160,12357,test:dot-product-2-0-13-0-0,3,1,12357
ok,RAM_1P_BRAM,15903,8840,8,RAM_1P_BRAM,12017,26,48,15903,test:dot-product-4-2-6-0-0,5,3,15903
ok,RAM_T2P_BRAM,10275,4890,20,RAM_1P_BRAM,8482,22,100,10275,test:dot-product-1-4-13-0-1,2,5,10275
ok,RAM_1P_BRAM,38936,3780,2,RAM_T2P_BRAM,3819,22,10,38936,test:dot-product-3-4-1-1-0,4,5,38936
ok,RAM_1P_BRAM,10311,14229,20,RAM_T2P_BRAM,26203,24,160,10311,test:dot-product-0-2-13-1-0,1,3,10311
ok,RAM_T2P_BRAM,12321,3689,12,RAM_1P_BRAM,5654,20,48,12321,test:dot-product-0-0-9-0-1,1,1,12321
ok,RAM_T2P_BRAM,10271,5209,30,RAM_T2P_BRAM,7234,20,64,10271,test:dot-product-0-0-16-1-1,1,1,10271
ok,RAM_T2P_BRAM,9488,9207,10,RAM_T2P_BRAM,18339,26,120,9488,test:dot-product-2-4-8-1-1,3,5,9488
ok,RAM_1P_BRAM,9734,14037,25,RAM_T2P_BRAM,28950,28,200,9734,test:dot-product-5-2-15-1-0,6,3,9734
ok,RAM_1P_BRAM,21326,3287,5,RAM_1P_BRAM,3670,22,25,21326,test:dot-product-4-3-4-0-0,5,4,21326
ok,RAM_1P_BRAM,23579,4253,4,RAM_1P_BRAM,5031,24,20,23579,test:dot-product-3-5-3-0-0,4,6,23579
ok,RAM_T2P_BRAM,10720,6210,5,RAM_1P_BRAM,9665,24,40,10720,test:dot-product-1-2-4-0-1,2,3,10720
ok,RAM_T2P_BRAM,69644,2686,1,RAM_1P_BRAM,2324,24,4,69644,test:dot-product-2-1-0-0-1,3,2,69644
ok,RAM_T2P_BRAM,12319,5178,24,RAM_1P_BRAM,9394,20,96,12319,test:dot-product-0-3-14-0-1,1,4,12319
ok,RAM_T2P_BRAM,9284,14202,12,RAM_T2P_BRAM,24140,26,144,9284,test:dot-product-5-4-9-1-1,6,5,9284
ok,RAM_1P_BRAM,38937,3296,2,RAM_1P_BRAM,3475,24,10,38937,test:dot-product-2-1-1-0-0,3,2,38937
ok,RAM_T2P_BRAM,38924,2619,2,RAM_T2P_BRAM,2397,20,8,38924,test:dot-product-3-3-1-1-1,4,4,38924
ok,RAM_1P_BRAM,15903,5961,8,RAM_T2P_BRAM,8347,24,40,15903,test:dot-product-3-2-6-1-0,4,3,15903
ok,RAM_1P_BRAM,23579,4290,4,RAM_1P_BRAM,5087,22,20,23579,test:dot-product-1-4-3-0-0,2,5,23579
ok,RAM_T2P_BRAM,10274,6845,36,RAM_1P_BRAM,13075,24,180,10274,test:dot-product-1-2-17-0-1,2,3,10274
ok,RAM_1P_BRAM,69644,2742,1,RAM_T2P_BRAM,2308,24,4,69644,test:dot-product-1-2-0-1-0,2,3,69644
ok,RAM_1P_BRAM,10307,9176,10,RAM_T2P_BRAM,17441,26,120,10307,test:dot-product-4-2-8-1-0,5,3,10307
ok,RAM_1P_BRAM,12322,4899,20,RAM_1P_BRAM,8009,22,100,12322,test:dot-product-4-0-13-0-0,5,1,12322
ok,RAM_T2P_BRAM,10957,2773,3,RAM_1P_BRAM,2962,24,15,10957,test:dot-product-2-0-2-0-1,3,1,10957
ok,RAM_T2P_BRAM,9078,11611,25,RAM_T2P_BRAM,32374,26,300,9078,test:dot-product-2-4-15-1-1,3,5,9078
ok,RAM_1P_BRAM,9592,4487,15,RAM_1P_BRAM,7242,26,90,9592,test:dot-product-4-2-10-0-0,5,3,9592
ok,RAM_1P_BRAM,9592,4487,15,RAM_1P_BRAM,7242,26,90,9592,test:dot-product-2-4-10-0-0,3,5,9592
ok,RAM_T2P_BRAM,9625,7400,9,RAM_1P_BRAM,13052,24,72,9625,test:dot-product-5-1-7-0-1,6,2,9625
ok,RAM_T2P_BRAM,12063,9714,16,RAM_T2P_BRAM,14551,22,80,12063,test:dot-product-0-4-11-1-1,1,5,12063
