status,est_avg_lat,est_lut,bench,unroll,est_bram,bank2,est_min_lat,est_dsp,resource1,resource2,est_max_lat,est_ff,bank1
ok,8942,20333,test:dot-product-7-4-17-0-1,36,22,5,8942,288,RAM_1P_BRAM,RAM_T2P_BRAM,8942,46563,8
ok,10271,6606,test:dot-product-3-1-17-1-0,36,20,2,10271,144,RAM_T2P_BRAM,RAM_1P_BRAM,10271,13508,4
ok,10271,3426,test:dot-product-1-1-8-1-0,10,20,2,10271,40,RAM_T2P_BRAM,RAM_1P_BRAM,10271,5088,2
ok,9624,8268,test:dot-product-4-2-5-1-0,6,26,3,9624,72,RAM_T2P_BRAM,RAM_1P_BRAM,9624,14913,5
ok,8906,9306,test:dot-product-3-7-16-1-1,30,28,8,8906,120,RAM_T2P_BRAM,RAM_T2P_BRAM,8906,12485,4
ok,69644,2777,test:dot-product-4-3-0-1-0,1,22,4,69644,4,RAM_T2P_BRAM,RAM_1P_BRAM,69644,2391,5
ok,10272,5594,test:dot-product-7-0-13-0-1,20,20,1,10272,80,RAM_1P_BRAM,RAM_T2P_BRAM,10272,9296,8
ok,38939,4226,test:dot-product-5-4-1-0-0,2,26,5,38939,12,RAM_1P_BRAM,RAM_1P_BRAM,38939,4616,6
ok,38937,3323,test:dot-product-5-1-1-1-0,2,24,2,38937,10,RAM_T2P_BRAM,RAM_1P_BRAM,38937,3464,6
ok,9247,5099,test:dot-product-3-7-14-0-0,24,20,8,9247,96,RAM_1P_BRAM,RAM_1P_BRAM,9247,9853,4
ok,9284,14799,test:dot-product-4-4-9-1-1,12,24,5,9284,96,RAM_T2P_BRAM,RAM_T2P_BRAM,9284,22185,5
ok,69644,2368,test:dot-product-0-7-0-0-1,1,20,8,69644,4,RAM_1P_BRAM,RAM_T2P_BRAM,69644,1871,1
ok,10308,20308,test:dot-product-1-6-17-0-1,36,26,7,10308,288,RAM_1P_BRAM,RAM_T2P_BRAM,10308,38200,2
ok,10307,9402,test:dot-product-7-2-8-1-0,10,32,3,10307,80,RAM_T2P_BRAM,RAM_1P_BRAM,10307,16356,8
ok,38937,3557,test:dot-product-6-7-1-1-0,2,26,8,38937,10,RAM_T2P_BRAM,RAM_1P_BRAM,38937,3583,7
ok,9397,12168,test:dot-product-6-1-12-0-1,18,26,2,9397,144,RAM_1P_BRAM,RAM_T2P_BRAM,9397,21316,7
ok,10307,12647,test:dot-product-2-5-8-0-0,10,28,6,10307,80,RAM_1P_BRAM,RAM_1P_BRAM,10307,20770,3
ok,9248,4637,test:dot-product-3-1-13-1-1,20,20,2,9248,80,RAM_T2P_BRAM,RAM_T2P_BRAM,9248,8572,4
ok,12322,3626,test:dot-product-4-0-8-1-0,10,22,1,12322,50,RAM_T2P_BRAM,RAM_1P_BRAM,12322,5106,5
ok,38937,3339,test:dot-product-6-0-1-1-0,2,26,1,38937,10,RAM_T2P_BRAM,RAM_1P_BRAM,38937,3386,7
ok,12063,9373,test:dot-product-1-2-11-0-1,16,24,3,12063,80,RAM_1P_BRAM,RAM_T2P_BRAM,12063,14619,2
ok,9078,10144,test:dot-product-4-6-8-1-1,10,28,7,9078,120,RAM_T2P_BRAM,RAM_T2P_BRAM,9078,19589,5
ok,9455,3685,test:dot-product-1-4-8-1-1,10,22,5,9455,50,RAM_T2P_BRAM,RAM_T2P_BRAM,9455,5436,2
ok,10272,3655,test:dot-product-1-1-9-1-0,12,20,2,10272,48,RAM_T2P_BRAM,RAM_1P_BRAM,10272,5938,2
ok,10275,4857,test:dot-product-4-0-13-0-1,20,22,1,10275,100,RAM_1P_BRAM,RAM_T2P_BRAM,10275,8382,5
ok,12066,15333,test:dot-product-5-6-11-0-1,16,30,7,12066,96,RAM_1P_BRAM,RAM_T2P_BRAM,12066,21449,6
ok,12619,10884,test:dot-product-6-3-10-0-1,15,26,4,12619,120,RAM_1P_BRAM,RAM_T2P_BRAM,12619,17582,7
ok,10274,3163,test:dot-product-1-2-5-0-1,6,24,3,10274,30,RAM_1P_BRAM,RAM_T2P_BRAM,10274,4081,2
ok,8912,9204,test:dot-product-4-3-16-1-1,30,22,4,8912,240,RAM_T2P_BRAM,RAM_T2P_BRAM,8912,23242,5
ok,12044,3977,test:dot-product-1-7-11-1-1,16,28,8,12044,64,RAM_T2P_BRAM,RAM_T2P_BRAM,12044,7006,2
ok,38937,3332,test:dot-product-1-4-1-1-1,2,22,5,38937,10,RAM_T2P_BRAM,RAM_T2P_BRAM,38937,3464,2
ok,9628,24870,test:dot-product-4-2-14-1-0,24,26,3,9628,288,RAM_T2P_BRAM,RAM_1P_BRAM,9628,45413,5
ok,30091,5454,test:dot-product-3-4-2-1-1,3,22,5,30091,24,RAM_T2P_BRAM,RAM_T2P_BRAM,30091,6891,4
ok,10535,10213,test:dot-product-1-6-7-0-1,9,26,7,10535,72,RAM_1P_BRAM,RAM_T2P_BRAM,10535,16610,2
ok,12320,6096,test:dot-product-0-7-12-0-0,18,20,8,12320,72,RAM_1P_BRAM,RAM_1P_BRAM,12320,8303,1
ok,12326,10133,test:dot-product-6-3-11-0-0,16,26,4,12326,80,RAM_1P_BRAM,RAM_1P_BRAM,12326,15025,7
ok,12066,15324,test:dot-product-6-2-11-1-1,16,30,3,12066,96,RAM_T2P_BRAM,RAM_T2P_BRAM,12066,21449,7
ok,8911,5701,test:dot-product-2-7-9-1-0,12,24,8,8911,96,RAM_T2P_BRAM,RAM_1P_BRAM,8911,10944,3
ok,10308,23268,test:dot-product-0-4-14-1-1,24,22,5,10308,192,RAM_T2P_BRAM,RAM_T2P_BRAM,10308,38545,1
ok,12326,15696,test:dot-product-6-4-11-0-0,16,28,5,12326,96,RAM_1P_BRAM,RAM_1P_BRAM,12326,22098,7
ok,10991,5410,test:dot-product-0-6-2-1-1,3,26,7,10991,24,RAM_T2P_BRAM,RAM_T2P_BRAM,10991,7477,1
ok,69644,2694,test:dot-product-6-0-0-0-0,1,26,1,69644,4,RAM_1P_BRAM,RAM_1P_BRAM,69644,2247,7
ok,10720,5623,test:dot-product-0-2-4-1-1,5,24,3,10720,40,RAM_T2P_BRAM,RAM_T2P_BRAM,10720,8504,1
ok,12326,10169,test:dot-product-7-6-11-0-0,16,26,7,12326,80,RAM_1P_BRAM,RAM_1P_BRAM,12326,15010,8
ok,30091,5620,test:dot-product-6-3-2-0-0,3,26,4,30091,24,RAM_1P_BRAM,RAM_1P_BRAM,30091,6955,7
ok,12326,9348,test:dot-product-2-0-11-0-1,16,24,1,12326,80,RAM_1P_BRAM,RAM_T2P_BRAM,12326,14646,3
ok,9079,17213,test:dot-product-7-6-13-0-1,20,26,7,9079,160,RAM_1P_BRAM,RAM_T2P_BRAM,9079,32089,8
ok,38937,3777,test:dot-product-6-3-1-0-0,2,26,4,38937,10,RAM_1P_BRAM,RAM_1P_BRAM,38937,3739,7
ok,10274,6134,test:dot-product-0-5-16-1-0,30,24,6,10274,150,RAM_T2P_BRAM,RAM_1P_BRAM,10274,11136,1
ok,8828,23335,test:dot-product-7-6-17-0-1,36,26,7,8828,288,RAM_1P_BRAM,RAM_T2P_BRAM,8828,46664,8
ok,10307,8540,test:dot-product-2-1-8-0-1,10,24,2,10307,80,RAM_1P_BRAM,RAM_T2P_BRAM,10307,14885,3
ok,9170,10091,test:dot-product-4-5-7-1-1,9,26,6,9170,108,RAM_T2P_BRAM,RAM_T2P_BRAM,9170,16336,5
ok,10272,4697,test:dot-product-3-0-13-1-1,20,20,1,10272,80,RAM_T2P_BRAM,RAM_T2P_BRAM,10272,8407,4
ok,9320,5735,test:dot-product-1-4-10-1-1,15,22,5,9320,120,RAM_T2P_BRAM,RAM_T2P_BRAM,9320,12234,2
ok,12321,4454,test:dot-product-7-0-9-1-0,12,28,1,12321,48,RAM_T2P_BRAM,RAM_1P_BRAM,12321,6005,8
ok,12600,5273,test:dot-product-2-7-10-1-1,15,32,8,12600,75,RAM_T2P_BRAM,RAM_T2P_BRAM,12600,7011,3
ok,21323,2985,test:dot-product-0-3-4-1-0,5,20,4,21323,20,RAM_T2P_BRAM,RAM_1P_BRAM,21323,3422,1
ok,12319,8225,test:dot-product-0-7-17-0-1,36,28,8,12319,144,RAM_1P_BRAM,RAM_T2P_BRAM,12319,14916,1
ok,10271,8713,test:dot-product-1-7-16-0-1,30,28,8,10271,120,RAM_1P_BRAM,RAM_T2P_BRAM,10271,12729,2
ok,69644,2822,test:dot-product-6-6-0-0-1,1,32,7,69644,4,RAM_1P_BRAM,RAM_T2P_BRAM,69644,2258,7
ok,9079,13850,test:dot-product-5-6-10-1-0,15,30,7,9079,180,RAM_T2P_BRAM,RAM_1P_BRAM,9079,21692,6
ok,8911,5707,test:dot-product-7-5-9-0-1,12,24,6,8911,96,RAM_1P_BRAM,RAM_T2P_BRAM,8911,10956,8
ok,10311,26412,test:dot-product-6-2-13-1-0,20,30,3,10311,240,RAM_T2P_BRAM,RAM_1P_BRAM,10311,47362,7
ok,12322,3057,test:dot-product-4-0-4-1-0,5,22,1,12322,25,RAM_T2P_BRAM,RAM_1P_BRAM,12322,3591,5
ok,15903,6087,test:dot-product-7-5-6-0-1,8,24,6,15903,40,RAM_1P_BRAM,RAM_T2P_BRAM,15903,8202,8
ok,38924,2522,test:dot-product-7-1-1-1-1,2,20,2,38924,8,RAM_T2P_BRAM,RAM_T2P_BRAM,38924,2353,8
ok,15503,4698,test:dot-product-7-7-7-1-0,9,28,8,15503,36,RAM_T2P_BRAM,RAM_1P_BRAM,15503,5139,8
ok,12319,3026,test:dot-product-1-0-4-0-0,5,20,1,12319,20,RAM_1P_BRAM,RAM_1P_BRAM,12319,3336,2
ok,10353,6119,test:dot-product-0-1-15-1-0,25,20,2,10353,100,RAM_T2P_BRAM,RAM_1P_BRAM,10353,9688,1
ok,10307,8572,test:dot-product-1-2-8-1-0,10,24,3,10307,80,RAM_T2P_BRAM,RAM_1P_BRAM,10307,15011,2
ok,9625,5886,test:dot-product-6-2-2-1-0,3,30,3,9625,36,RAM_T2P_BRAM,RAM_1P_BRAM,9625,8688,7
ok,10274,5290,test:dot-product-0-2-14-1-0,24,24,3,10274,120,RAM_T2P_BRAM,RAM_1P_BRAM,10274,9632,1
ok,15903,6211,test:dot-product-7-4-6-1-0,8,22,5,15903,40,RAM_T2P_BRAM,RAM_1P_BRAM,15903,8402,8
ok,12319,4721,test:dot-product-3-0-13-1-0,20,20,1,12319,80,RAM_T2P_BRAM,RAM_1P_BRAM,12319,8130,4
ok,38936,3589,test:dot-product-3-5-1-0-0,2,24,6,38936,10,RAM_1P_BRAM,RAM_1P_BRAM,38936,3691,4
ok,9899,8849,test:dot-product-2-6-4-1-1,5,30,7,9899,60,RAM_T2P_BRAM,RAM_T2P_BRAM,9899,12640,3
ok,9515,21787,test:dot-product-4-4-17-0-0,36,24,5,9515,288,RAM_1P_BRAM,RAM_1P_BRAM,9515,39036,5
ok,10272,4418,test:dot-product-7-0-9-0-1,12,20,1,10272,48,RAM_1P_BRAM,RAM_T2P_BRAM,10272,6158,8
ok,21323,3396,test:dot-product-7-3-4-1-0,5,28,4,21323,20,RAM_T2P_BRAM,RAM_1P_BRAM,21323,3517,8
ok,10271,2939,test:dot-product-1-1-5-0-1,6,20,2,10271,24,RAM_1P_BRAM,RAM_T2P_BRAM,10271,3796,2
ok,10720,6369,test:dot-product-6-0-4-1-1,5,26,1,10720,40,RAM_T2P_BRAM,RAM_T2P_BRAM,10720,8901,7
ok,8912,10268,test:dot-product-7-2-17-0-1,36,24,3,8912,288,RAM_1P_BRAM,RAM_T2P_BRAM,8912,26971,8
ok,10271,8068,test:dot-product-0-7-17-1-0,36,20,8,10271,144,RAM_T2P_BRAM,RAM_1P_BRAM,10271,15031,1
ok,12319,2562,test:dot-product-0-0-2-0-0,3,20,1,12319,12,RAM_1P_BRAM,RAM_1P_BRAM,12319,2715,1
ok,10274,3624,test:dot-product-4-0-8-0-1,10,22,1,10274,50,RAM_1P_BRAM,RAM_T2P_BRAM,10274,5197,5
ok,10271,7061,test:dot-product-1-3-16-0-1,30,20,4,10271,120,RAM_1P_BRAM,RAM_T2P_BRAM,10271,12723,2
ok,9078,10170,test:dot-product-6-3-8-1-1,10,26,4,9078,80,RAM_T2P_BRAM,RAM_T2P_BRAM,9078,21131,7
ok,15531,8110,test:dot-product-7-4-7-1-0,9,30,5,15531,72,RAM_T2P_BRAM,RAM_1P_BRAM,15531,12066,8
ok,12619,8807,test:dot-product-5-7-10-1-0,15,24,8,12619,120,RAM_T2P_BRAM,RAM_1P_BRAM,12619,15561,6
ok,15503,3892,test:dot-product-0-7-7-0-0,9,20,8,15503,36,RAM_1P_BRAM,RAM_1P_BRAM,15503,4673,1
ok,10390,11556,test:dot-product-6-0-15-1-1,25,26,1,10390,200,RAM_T2P_BRAM,RAM_T2P_BRAM,10390,22640,7
ok,12600,4629,test:dot-product-3-2-10-0-1,15,24,3,12600,75,RAM_1P_BRAM,RAM_T2P_BRAM,12600,6853,4
ok,9250,5440,test:dot-product-5-3-14-1-0,24,24,4,9250,120,RAM_T2P_BRAM,RAM_1P_BRAM,9250,10097,6
ok,8912,10392,test:dot-product-2-7-17-1-1,36,32,8,8912,288,RAM_T2P_BRAM,RAM_T2P_BRAM,8912,27168,3
ok,9397,13736,test:dot-product-7-4-12-0-0,18,22,5,9397,144,RAM_1P_BRAM,RAM_1P_BRAM,9397,23339,8
ok,9078,13233,test:dot-product-5-5-15-0-0,25,28,6,9078,200,RAM_1P_BRAM,RAM_1P_BRAM,9078,29678,6
ok,10275,3945,test:dot-product-1-2-9-0-1,12,24,3,10275,60,RAM_1P_BRAM,RAM_T2P_BRAM,10275,6176,2
ok,8943,18473,test:dot-product-6-4-12-1-1,18,28,5,8943,216,RAM_T2P_BRAM,RAM_T2P_BRAM,8943,35729,7
ok,12600,4650,test:dot-product-4-3-10-0-0,15,22,4,12600,75,RAM_1P_BRAM,RAM_1P_BRAM,12600,6866,5
ok,9284,14187,test:dot-product-3-6-9-0-1,12,26,7,9284,96,RAM_1P_BRAM,RAM_T2P_BRAM,9284,21348,4
ok,9248,4700,test:dot-product-3-3-13-1-0,20,20,4,9248,80,RAM_T2P_BRAM,RAM_1P_BRAM,9248,8712,4
ok,12044,4027,test:dot-product-1-3-11-1-1,16,20,4,12044,64,RAM_T2P_BRAM,RAM_T2P_BRAM,12044,7015,2
ok,8874,15207,test:dot-product-5-5-13-1-1,20,28,6,8874,160,RAM_T2P_BRAM,RAM_T2P_BRAM,8874,36535,6
ok,9734,14022,test:dot-product-2-5-15-0-1,25,28,6,9734,200,RAM_1P_BRAM,RAM_T2P_BRAM,9734,29134,3
ok,12619,11484,test:dot-product-7-6-10-1-1,15,34,7,12619,120,RAM_T2P_BRAM,RAM_T2P_BRAM,12619,17830,8
ok,10274,5323,test:dot-product-1-2-14-0-1,24,24,3,10274,120,RAM_1P_BRAM,RAM_T2P_BRAM,10274,9763,2
ok,38937,3502,test:dot-product-5-7-1-0-0,2,24,8,38937,10,RAM_1P_BRAM,RAM_1P_BRAM,38937,3583,6
ok,12326,9751,test:dot-product-4-1-11-0-0,16,22,2,12326,80,RAM_1P_BRAM,RAM_1P_BRAM,12326,14848,5
ok,10354,7760,test:dot-product-4-1-15-1-0,25,22,2,10354,200,RAM_T2P_BRAM,RAM_1P_BRAM,10354,18961,5
ok,69644,2653,test:dot-product-0-4-0-1-0,1,22,5,69644,4,RAM_T2P_BRAM,RAM_1P_BRAM,69644,2247,1
ok,10271,8667,test:dot-product-1-7-16-0-0,30,20,8,10271,120,RAM_1P_BRAM,RAM_1P_BRAM,10271,12765,2
ok,9897,5979,test:dot-product-2-1-4-1-1,5,24,2,9897,40,RAM_T2P_BRAM,RAM_T2P_BRAM,9897,9307,3
ok,38924,2381,test:dot-product-1-1-1-1-0,2,20,2,38924,8,RAM_T2P_BRAM,RAM_1P_BRAM,38924,2314,2
ok,9593,4848,test:dot-product-2-5-12-0-0,18,28,6,9593,90,RAM_1P_BRAM,RAM_1P_BRAM,9593,8293,3
ok,12048,3931,test:dot-product-1-1-11-0-1,16,20,2,12048,64,RAM_1P_BRAM,RAM_T2P_BRAM,12048,6970,2
ok,38939,4226,test:dot-product-4-5-1-0-0,2,26,6,38939,12,RAM_1P_BRAM,RAM_1P_BRAM,38939,4616,5
ok,15503,4099,test:dot-product-3-1-7-1-0,9,20,2,15503,36,RAM_T2P_BRAM,RAM_1P_BRAM,15503,5348,4
ok,69644,2368,test:dot-product-0-7-0-1-0,1,20,8,69644,4,RAM_T2P_BRAM,RAM_1P_BRAM,69644,1871,1
ok,9172,10076,test:dot-product-5-4-7-0-1,9,26,5,9172,108,RAM_1P_BRAM,RAM_T2P_BRAM,9172,16465,6
ok,12314,6987,test:dot-product-7-0-15-0-1,25,20,1,12314,100,RAM_1P_BRAM,RAM_T2P_BRAM,12314,12510,8
ok,12330,10476,test:dot-product-3-2-15-0-1,25,24,3,12330,200,RAM_1P_BRAM,RAM_T2P_BRAM,12330,21400,4
ok,12597,5268,test:dot-product-7-3-10-0-1,15,20,4,12597,60,RAM_1P_BRAM,RAM_T2P_BRAM,12597,8342,8
ok,23564,2669,test:dot-product-3-3-3-1-1,4,20,4,23564,16,RAM_T2P_BRAM,RAM_T2P_BRAM,23564,3018,4
ok,10271,7989,test:dot-product-1-7-17-0-0,36,20,8,10271,144,RAM_1P_BRAM,RAM_1P_BRAM,10271,15043,2
ok,30091,5664,test:dot-product-3-6-2-1-0,3,26,7,30091,24,RAM_T2P_BRAM,RAM_1P_BRAM,30091,7019,4
ok,10306,7795,test:dot-product-4-1-5-0-1,6,22,2,10306,48,RAM_1P_BRAM,RAM_T2P_BRAM,10306,12459,5
ok,12048,4017,test:dot-product-0-7-11-1-1,16,28,8,12048,64,RAM_T2P_BRAM,RAM_T2P_BRAM,12048,6808,1
ok,12324,3869,test:dot-product-0-2-9-0-1,12,24,3,12324,60,RAM_1P_BRAM,RAM_T2P_BRAM,12324,5892,1
ok,10309,23532,test:dot-product-4-7-14-0-1,24,30,8,10309,192,RAM_1P_BRAM,RAM_T2P_BRAM,10309,38130,5
ok,69644,2653,test:dot-product-0-4-0-0-0,1,22,5,69644,4,RAM_1P_BRAM,RAM_1P_BRAM,69644,2247,1
ok,12619,11463,test:dot-product-7-6-10-1-0,15,34,7,12619,120,RAM_T2P_BRAM,RAM_1P_BRAM,12619,17606,8
ok,15903,6125,test:dot-product-4-1-6-0-0,8,22,2,15903,40,RAM_1P_BRAM,RAM_1P_BRAM,15903,8386,5
ok,12326,15018,test:dot-product-2-4-11-1-0,16,26,5,12326,96,RAM_T2P_BRAM,RAM_1P_BRAM,12326,22171,3
ok,12319,3070,test:dot-product-1-0-4-1-0,5,20,1,12319,20,RAM_T2P_BRAM,RAM_1P_BRAM,12319,3464,2
ok,10314,23292,test:dot-product-4-6-9-0-1,12,28,7,10314,144,RAM_1P_BRAM,RAM_T2P_BRAM,10314,33494,5
ok,10309,14085,test:dot-product-6-3-9-0-1,12,26,4,10309,96,RAM_1P_BRAM,RAM_T2P_BRAM,10309,20306,7
ok,10535,7306,test:dot-product-1-5-7-0-0,9,24,6,10535,72,RAM_1P_BRAM,RAM_1P_BRAM,10535,12853,2
ok,10306,8233,test:dot-product-2-4-5-1-0,6,26,5,10306,72,RAM_T2P_BRAM,RAM_1P_BRAM,10306,13917,3
ok,8912,10645,test:dot-product-7-4-16-0-1,30,22,5,8912,240,RAM_1P_BRAM,RAM_T2P_BRAM,8912,23223,8
ok,38939,4323,test:dot-product-6-4-1-0-0,2,28,5,38939,12,RAM_1P_BRAM,RAM_1P_BRAM,38939,4616,7
ok,8909,4131,test:dot-product-5-2-9-0-1,12,28,3,8909,60,RAM_1P_BRAM,RAM_T2P_BRAM,8909,6160,6
ok,9171,6699,test:dot-product-5-5-7-1-0,9,28,6,9171,72,RAM_T2P_BRAM,RAM_1P_BRAM,9171,11547,6
ok,9398,18485,test:dot-product-4-6-12-1-0,18,28,7,9398,216,RAM_T2P_BRAM,RAM_1P_BRAM,9398,32556,5
ok,12326,10145,test:dot-product-3-6-11-1-0,16,26,7,12326,80,RAM_T2P_BRAM,RAM_1P_BRAM,12326,15057,4
ok,21355,5853,test:dot-product-3-2-4-0-1,5,24,3,21355,40,RAM_1P_BRAM,RAM_T2P_BRAM,21355,8360,4
ok,8909,3934,test:dot-product-2-2-9-1-1,12,28,3,8909,60,RAM_T2P_BRAM,RAM_T2P_BRAM,8909,5947,3
ok,23564,2631,test:dot-product-0-0-3-1-1,4,20,1,23564,16,RAM_T2P_BRAM,RAM_T2P_BRAM,23564,2925,1
ok,69644,2674,test:dot-product-5-0-0-1-1,1,24,1,69644,4,RAM_T2P_BRAM,RAM_T2P_BRAM,69644,2247,6
ok,69644,2415,test:dot-product-1-7-0-0-1,1,20,8,69644,4,RAM_1P_BRAM,RAM_T2P_BRAM,69644,1885,2
ok,12326,15027,test:dot-product-4-5-11-0-0,16,26,6,12326,96,RAM_1P_BRAM,RAM_1P_BRAM,12326,22171,5
ok,15903,5998,test:dot-product-1-5-6-1-0,8,24,6,15903,40,RAM_T2P_BRAM,RAM_1P_BRAM,15903,8186,2
ok,9593,4131,test:dot-product-3-5-5-1-1,6,24,6,9593,48,RAM_T2P_BRAM,RAM_T2P_BRAM,9593,6861,4
ok,12357,14111,test:dot-product-2-0-13-1-0,20,24,1,12357,160,RAM_T2P_BRAM,RAM_1P_BRAM,12357,24909,3
ok,15499,3635,test:dot-product-0-3-7-1-1,9,20,4,15499,36,RAM_T2P_BRAM,RAM_T2P_BRAM,15499,4695,1
ok,21326,3305,test:dot-product-3-4-4-1-1,5,22,5,21326,25,RAM_T2P_BRAM,RAM_T2P_BRAM,21326,3719,4
ok,12328,11643,test:dot-product-3-5-15-0-1,25,24,6,12328,200,RAM_1P_BRAM,RAM_T2P_BRAM,12328,21777,4
ok,12358,7914,test:dot-product-6-0-7-0-0,9,26,1,12358,72,RAM_1P_BRAM,RAM_1P_BRAM,12358,10882,7
ok,8909,4131,test:dot-product-2-5-9-1-1,12,28,6,8909,60,RAM_T2P_BRAM,RAM_T2P_BRAM,8909,6160,3
ok,9624,5387,test:dot-product-1-5-2-1-1,3,24,6,9624,24,RAM_T2P_BRAM,RAM_T2P_BRAM,9624,9211,2
ok,15903,6196,test:dot-product-4-1-6-1-1,8,22,2,15903,40,RAM_T2P_BRAM,RAM_T2P_BRAM,15903,8186,5
ok,12066,14724,test:dot-product-5-2-11-1-1,16,28,3,12066,80,RAM_T2P_BRAM,RAM_T2P_BRAM,12066,21416,6
ok,23564,2650,test:dot-product-3-0-3-0-0,4,20,1,23564,16,RAM_1P_BRAM,RAM_1P_BRAM,23564,2912,4
ok,10835,7887,test:dot-product-1-7-15-1-1,25,28,8,10835,100,RAM_T2P_BRAM,RAM_T2P_BRAM,10835,14939,2
ok,12322,2759,test:dot-product-2-0-2-0-0,3,24,1,12322,15,RAM_1P_BRAM,RAM_1P_BRAM,12322,2961,3
ok,8571,5777,test:dot-product-5-7-9-1-1,12,32,8,8571,96,RAM_T2P_BRAM,RAM_T2P_BRAM,8571,11082,6
ok,12321,4430,test:dot-product-7-0-9-0-0,12,20,1,12321,48,RAM_1P_BRAM,RAM_1P_BRAM,12321,6005,8
ok,10275,3184,test:dot-product-2-1-5-0-0,6,24,2,10275,30,RAM_1P_BRAM,RAM_1P_BRAM,10275,4094,3
ok,15903,6283,test:dot-product-6-1-6-0-0,8,26,2,15903,40,RAM_1P_BRAM,RAM_1P_BRAM,15903,8466,7
ok,15903,6021,test:dot-product-2-7-6-0-1,8,24,8,15903,40,RAM_1P_BRAM,RAM_T2P_BRAM,15903,8310,3
ok,69644,2436,test:dot-product-7-0-0-0-1,1,20,1,69644,4,RAM_1P_BRAM,RAM_T2P_BRAM,69644,2000,8
ok,15903,6089,test:dot-product-0-4-6-1-0,8,22,5,15903,40,RAM_T2P_BRAM,RAM_1P_BRAM,15903,8315,1
ok,15903,5992,test:dot-product-5-1-6-0-0,8,24,2,15903,40,RAM_1P_BRAM,RAM_1P_BRAM,15903,8186,6
ok,12326,9487,test:dot-product-7-2-11-0-0,16,24,3,12326,80,RAM_1P_BRAM,RAM_1P_BRAM,12326,14737,8
ok,9592,5400,test:dot-product-3-2-14-0-0,24,24,3,9592,120,RAM_1P_BRAM,RAM_1P_BRAM,9592,10172,4
ok,10838,6894,test:dot-product-4-7-15-0-1,25,30,8,10838,125,RAM_1P_BRAM,RAM_T2P_BRAM,10838,9935,5
ok,9624,5220,test:dot-product-2-5-2-1-0,3,28,6,9624,24,RAM_T2P_BRAM,RAM_1P_BRAM,9624,7935,3
ok,23583,5920,test:dot-product-5-6-3-0-0,4,30,7,23583,24,RAM_1P_BRAM,RAM_1P_BRAM,23583,7111,6
ok,15884,3125,test:dot-product-7-1-6-1-0,8,20,2,15884,32,RAM_T2P_BRAM,RAM_1P_BRAM,15884,4334,8
ok,38939,4199,test:dot-product-2-4-1-1-1,2,26,5,38939,12,RAM_T2P_BRAM,RAM_T2P_BRAM,38939,4616,3
ok,9248,3681,test:dot-product-1-3-9-1-1,12,20,4,9248,48,RAM_T2P_BRAM,RAM_T2P_BRAM,9248,5763,2
ok,9284,14202,test:dot-product-4-5-9-1-1,12,26,6,9284,144,RAM_T2P_BRAM,RAM_T2P_BRAM,9284,24140,5
ok,15884,3071,test:dot-product-1-1-6-0-0,8,20,2,15884,32,RAM_1P_BRAM,RAM_1P_BRAM,15884,4332,2
ok,8669,20290,test:dot-product-7-6-16-1-1,30,34,7,8669,240,RAM_T2P_BRAM,RAM_T2P_BRAM,8669,36755,8
ok,9283,14326,test:dot-product-2-3-13-1-0,20,24,4,9283,160,RAM_T2P_BRAM,RAM_1P_BRAM,9283,28503,3
ok,12357,14114,test:dot-product-0-5-13-0-0,20,24,6,12357,160,RAM_1P_BRAM,RAM_1P_BRAM,12357,24893,1
ok,9079,20317,test:dot-product-6-6-16-0-1,30,32,7,9079,240,RAM_1P_BRAM,RAM_T2P_BRAM,9079,32818,7
ok,10307,9176,test:dot-product-2-4-8-0-1,10,26,5,10307,120,RAM_1P_BRAM,RAM_T2P_BRAM,10307,17441,3
ok,12319,4476,test:dot-product-0-1-13-0-0,20,20,2,12319,68,RAM_1P_BRAM,RAM_1P_BRAM,12319,7182,1
ok,8907,4350,test:dot-product-3-7-9-1-0,12,20,8,8907,48,RAM_T2P_BRAM,RAM_1P_BRAM,8907,5869,4
ok,10954,2838,test:dot-product-1-1-2-1-0,3,20,2,10954,12,RAM_T2P_BRAM,RAM_1P_BRAM,10954,2809,2
ok,10308,14314,test:dot-product-5-0-13-1-1,20,24,1,10308,160,RAM_T2P_BRAM,RAM_T2P_BRAM,10308,26326,6
ok,38937,3501,test:dot-product-2-3-1-1-1,2,24,4,38937,10,RAM_T2P_BRAM,RAM_T2P_BRAM,38937,3611,3
ok,9487,9044,test:dot-product-5-5-8-1-0,10,28,6,9487,80,RAM_T2P_BRAM,RAM_1P_BRAM,9487,18138,6
ok,15903,6000,test:dot-product-3-2-6-1-1,8,24,3,15903,40,RAM_T2P_BRAM,RAM_T2P_BRAM,15903,8215,4
ok,9283,14438,test:dot-product-2-3-13-1-1,20,24,4,9283,160,RAM_T2P_BRAM,RAM_T2P_BRAM,9283,28515,3
ok,15499,4044,test:dot-product-0-7-7-1-1,9,28,8,15499,36,RAM_T2P_BRAM,RAM_T2P_BRAM,15499,4695,1
ok,69644,3013,test:dot-product-2-5-0-0-1,1,28,6,69644,4,RAM_1P_BRAM,RAM_T2P_BRAM,69644,2575,3
ok,38939,4199,test:dot-product-4-2-1-1-1,2,26,3,38939,12,RAM_T2P_BRAM,RAM_T2P_BRAM,38939,4616,5
